id,dll_name,file_path,file_size,processing_stage,export_count,analysis_timestamp,confidence_score,function_signature,func_confidence
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess27kernel_delete_invaild_pointEN16Sn3DGPUAlgorithm9PtrStepSzI6float3EES5_NS3_IfEENS2_5PtrSzIjEEiNS3_IhEE4int2,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess32kernel_delete_invaild_point_testEN16Sn3DGPUAlgorithm9PtrStepSzI6float3EENS3_IfEENS2_5PtrSzIjEEiNS3_IhEE4int2,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess33delget_edge_point_in_right_cornerEN16Sn3DGPUAlgorithm9PtrStepSzI6float2EENS3_IbEEiii,1.0
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion13SpePreProcess14pyrdown_kernelEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_S4_S4_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion13SpePreProcess15USM_for_pyramidEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_S4_S4_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion13SpePreProcess22USM_and_pyramid_kernelEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_S4_S4_S4_S4_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion13SpePreProcess7rectifyEN16Sn3DGPUAlgorithm9PtrStepSzIhEES4_NS3_IfEES5_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion15CostAggregation30kernel_compute_right_disparityEPtPfbf4int2S4_,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion15CostAggregation44kernel_sum_cost_and_compute_disparity_path_4ILj32ELj16ELj16EEEvPfPhS4_S4_S4_4int2S5_i,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion15CostAggregation44kernel_sum_cost_and_compute_disparity_path_4ILj32ELj16ELj32EEEvPfPhS4_S4_S4_4int2S5_i,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion15CostAggregation44kernel_sum_cost_and_compute_disparity_path_4ILj32ELj16ELj4EEEvPfPhS4_S4_S4_4int2S5_i,0.95
42,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,fusion,50,2025-08-15 16:27:05,0.7,_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion15CostAggregation44kernel_sum_cost_and_compute_disparity_path_4ILj32ELj16ELj8EEEvPfPhS4_S4_S4_4int2S5_i,0.95
34,Sn3DTextureBasedTrack.dll,IntraoralScan/Bin/Sn3DTextureBasedTrack.dll,675840,registration,0,2025-08-15 16:26:54,0.35,,
23,Sn3DTextureSlam.dll,IntraoralScan/Bin/Sn3DTextureSlam.dll,2961408,unknown,0,2025-08-15 16:26:52,0.35,,
27,Sn3DTooling.dll,IntraoralScan/Bin/Sn3DTooling.dll,82432,mesh_processing,0,2025-08-15 16:26:52,0.35,,
10,Sn3DVulkanWrapper.dll,IntraoralScan/Bin/Sn3DVulkanWrapper.dll,122880,unknown,0,2025-08-15 16:26:48,0.35,,
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?Cloud_pair_feature_registration_compute_registration@Sn3DAlgorithm@@YA?AW4RetVal@1@PEAXAEAVRigidMatrix@1@AEAH@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_absulute_gaussian_curvature@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_area@FlipEdgeSF_T@Sn3DAlgorithm@@IEAAXAEAVTriMesh@2@UVertexHandle@OpenMesh@@AEAM@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_coord@TextureFusion@Sn3DAlgorithm@@AEAA_NXZ,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_cost_about_halfedge@EdgeFlipMean@Sn3DAlgorithm@@IEAAMAEAVTriMesh@2@UHalfedgeHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_curvature_cost1@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_curvature_cost2@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_curvature_cost3@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_face_area@EdgeFlipMean@Sn3DAlgorithm@@IEAAMAEAVTriMesh@2@UFaceHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_face_area@FlipEdgeSF_T@Sn3DAlgorithm@@IEAAMAEAVTriMesh@2@UFaceHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_face_normal_changeby_curvature@EdgeFlipMean@Sn3DAlgorithm@@IEAAXAEAVTriMesh@2@UHalfedgeHandle@OpenMesh@@AEAV?$Matrix@M$02$00$0A@$02$00@Eigen@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_flip_cost@EdgeFlipGauss@Sn3DAlgorithm@@QEAANAEAVTriMesh@2@UEdgeHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_flip_cost@EdgeFlipMean@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UEdgeHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_flip_cost@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UEdgeHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_gaussian_cost@EdgeFlipGauss@Sn3DAlgorithm@@QEAAMAEAVTriMesh@2@UEdgeHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_gaussian_curvature@EdgeFlipGauss@Sn3DAlgorithm@@QEAAMAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_halfedge_vec_changeby_curvature@EdgeFlipMean@Sn3DAlgorithm@@IEAAXAEAVTriMesh@2@UHalfedgeHandle@OpenMesh@@AEAV?$Matrix@M$02$00$0A@$02$00@Eigen@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_hole_tex_coord@TextureFusion@Sn3DAlgorithm@@AEAAXXZ,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_hull@Sn3DAlgorithm@@YAXAEAVTriMesh@1@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_integral_absolute_mean_curvature2@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_integral_absolute_mean_curvature3@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_integral_absolute_mean_curvature@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_integral_gaussian_curvature@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_integral_mean_curvature@FlipEdgeSF_T@Sn3DAlgorithm@@IEAANAEAVTriMesh@2@UVertexHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_mean_curvature@EdgeFlipGauss@Sn3DAlgorithm@@QEAAMAEAVTriMesh@2@UEdgeHandle@OpenMesh@@@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_principal_curvature_direction@EdgeFlipMean@Sn3DAlgorithm@@IEAAXAEAVTriMesh@2@UVertexHandle@OpenMesh@@AEAV?$Matrix@M$02$02$0A@$02$02@Eigen@@AEAM3@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,?compute_principal_curvature_direction@FlipEdgeSF_T@Sn3DAlgorithm@@IEAAXAEAVTriMesh@2@UVertexHandle@OpenMesh@@AEAV?$Matrix@M$02$02$0A@$02$02@Eigen@@AEAM3@Z,0.7
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::BaseTriMesh_face_and_tooth_feature_registration,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::BaseTriMesh_pair_feature_registration_for_multi_abutment,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::BaseTriMesh_tooth_feature_registration,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::BlockedVector<struct Sn3DAlgorithm::Poisson::DualPointInfo<3,float,float,0>,10,10,2>::resize",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::BlockedVector<struct Sn3DAlgorithm::Poisson::Point<float,3>,10,10,2>::resize",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::FEMTree<3,float>::_addPointValues",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::FEMTree<3,float>::_splatPointData",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::FEMTree<3,float>::check_sample_point",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::Point<float,1>::_init",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::Point<float,3>::_init",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::SparseNodeData<struct Sn3DAlgorithm::Poisson::DualPointInfo<3,float,float,0>,struct Sn3DAlgorithm::Poisson::UIntPack<0,0,0> >::operator []",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::SparseNodeData<struct Sn3DAlgorithm::Poisson::Point<float,3>,struct Sn3DAlgorithm::Poisson::UIntPack<6,6,6> >::operator []",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::SparseNodeData<struct Sn3DAlgorithm::Poisson::Point<float,3>,struct Sn3DAlgorithm::Poisson::UIntPack<7,7,7> >::operator []",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::Poisson::SparseNodeData<struct Sn3DAlgorithm::Poisson::Point<float,3>,struct Sn3DAlgorithm::Poisson::UIntPack<8,8,8> >::operator []",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::PoissonRecon::cloud_sampling,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::PoissonRecon::set_ref_mesh,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,"Sn3DAlgorithm::PoissonReconImpl<3,float>::ExtractMesh",0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::compress_mesh_to_file,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::compress_mesh_to_stream,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::compress_mesh_to_string,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::decompress_file_to_mesh,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::decompress_stream_to_mesh,0.7000000000000001
59,algorithm1.dll,IntraoralScan/Bin/algorithm1.dll,8006656,algorithms,50,2025-08-15 16:27:11,0.7,Sn3DAlgorithm::decompress_string_to_mesh,0.7000000000000001
55,algorithm2.dll,IntraoralScan/Bin/algorithm2.dll,7297024,algorithms,50,2025-08-15 16:27:10,0.7,?clip_cloud_box@Sn3DMeshProcess@Sn3DAlgorithm@@SA?AW4RetVal@2@AEAVCloud@2@AEBV?$vector@VOBBox@Sn3DAlgorithm@@V?$allocator@VOBBox@Sn3DAlgorithm@@@std@@@std@@_N_N@Z,0.8
55,algorithm2.dll,IntraoralScan/Bin/algorithm2.dll,7297024,algorithms,50,2025-08-15 16:27:10,0.7,?clip_pointImage_box@Sn3DMeshProcess@Sn3DAlgorithm@@SA?AW4RetVal@2@AEAVPointImage@2@AEBV?$vector@VOBBox@Sn3DAlgorithm@@V?$allocator@VOBBox@Sn3DAlgorithm@@@std@@@std@@_N_N@Z,0.8
55,algorithm2.dll,IntraoralScan/Bin/algorithm2.dll,7297024,algorithms,50,2025-08-15 16:27:10,0.7,?collect_points@Sn3DModelProcess@Sn3DAlgorithm@@SAXAEBV?$vector@PEAVRangeDataDense@Sn3DAlgorithm@@V?$allocator@PEAVRangeDataDense@Sn3DAlgorithm@@@std@@@std@@AEAVCloud@2@@Z,0.8
55,algorithm2.dll,IntraoralScan/Bin/algorithm2.dll,7297024,algorithms,50,2025-08-15 16:27:10,0.7,?collect_points@Sn3DModelProcess@Sn3DAlgorithm@@SAXAEBV?$vector@PEBVRangeData@Sn3DAlgorithm@@V?$allocator@PEBVRangeData@Sn3DAlgorithm@@@std@@@std@@AEAVCloud@2@@Z,0.8
